SUB_CRITERIO;CRITERIO;FECHA_INMUNIZACION;1aDOSIS1;2aDOSIS1;ÚnicaDOSIS;Refuerzo_DOSIS;4aDOSIS
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;13/06/2022;1;;;4;17
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;14/06/2022;2;2;;1;16
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;15/06/2022;;1;;;18
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;16/06/2022;2;;;4;14
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;17/06/2022;1;1;;5;17
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;18/06/2022;;1;;1;6
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;20/06/2022;;;;9;26
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;21/06/2022;;;;;2
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;22/06/2022;1;;;4;13
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;23/06/2022;1;;;3;9
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;24/06/2022;;;;;13
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;25/06/2022;1;;;2;8
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;27/06/2022;;;;;2
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;28/06/2022;1;2;;;11
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;29/06/2022;;;;3;14
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;30/06/2022;;;;3;15
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;01/07/2022;1;;;;11
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;02/07/2022;;1;;;3
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;04/07/2022;;;;7;23
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;05/07/2022;1;;;5;20
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;06/07/2022;;1;;1;10
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;07/07/2022;1;1;;6;21
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;08/07/2022;1;1;;4;15
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;09/07/2022;1;;;1;3
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;11/07/2022;1;1;;1;17
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;12/07/2022;1;;;8;19
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;13/07/2022;;1;;4;12
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;14/07/2022;;2;;1;9
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;15/07/2022;;2;;3;7
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;16/07/2022;;;;1;1
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;18/07/2022;;;;1;23
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;19/07/2022;1;;;1;14
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;20/07/2022;;;;4;15
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;21/07/2022;;1;;3;15
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;22/07/2022;;1;;1;11
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;23/07/2022;;2;;1;2
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;25/07/2022;;1;;;9
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;26/07/2022;;2;;1;5
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;27/07/2022;;;;;6
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;28/07/2022;;;;5;6
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;29/07/2022;;;;1;4
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;30/07/2022;;;;;3
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;01/08/2022;;1;;1;3
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;02/08/2022;;1;;2;3
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;03/08/2022;;1;;2;7
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;04/08/2022;;;;1;5
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;05/08/2022;;;;;3
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;06/08/2022;;;;1;3
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;07/08/2022;;;;1;
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;08/08/2022;;;;1;6
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;09/08/2022;;;;2;5
Instituciones de Salud Mental 12 a 17 años;Personas en centros cerrados;10/08/2022;;;;1;3
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;;;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;08/02/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;10/02/2021;2;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;11/02/2021;2;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;12/02/2021;4;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;18/02/2021;2;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;25/02/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;06/03/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;08/03/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;10/03/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;11/03/2021;4;2;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;12/03/2021;;3;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;15/03/2021;2;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;16/03/2021;2;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;17/03/2021;5;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;18/03/2021;3;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;19/03/2021;1;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;20/03/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;22/03/2021;3;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;23/03/2021;15;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;24/03/2021;2;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;25/03/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;29/03/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;30/03/2021;2;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;31/03/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;05/04/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;06/04/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;07/04/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;08/04/2021;;2;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;09/04/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;12/04/2021;1;2;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;13/04/2021;2;3;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;14/04/2021;1;3;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;15/04/2021;1;4;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;16/04/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;17/04/2021;;2;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;19/04/2021;1;5;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;20/04/2021;;11;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;21/04/2021;;3;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;22/04/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;23/04/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;26/04/2021;1;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;27/04/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;28/04/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;03/05/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;04/05/2021;;2;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;05/05/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;06/05/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;11/05/2021;;4;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;13/05/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;14/05/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;17/05/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;25/05/2021;;2;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;26/05/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;01/06/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;02/06/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;17/06/2021;1;;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;22/06/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;23/06/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;01/07/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;15/07/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;21/07/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;26/07/2021;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;14/09/2021;;1;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;24/09/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;30/09/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;12/10/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;15/10/2021;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;22/10/2021;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;28/10/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;29/10/2021;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;04/11/2021;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;05/11/2021;;;;3;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;06/11/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;12/11/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;17/11/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;19/11/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;22/11/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;24/11/2021;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;25/11/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;29/11/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;30/11/2021;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;02/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;03/12/2021;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;06/12/2021;;;;5;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;10/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;13/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;14/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;15/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;16/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;17/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;20/12/2021;;;;3;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;21/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;22/12/2021;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;27/12/2021;;;;3;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;28/12/2021;;;;3;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;29/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;31/12/2021;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;03/01/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;04/01/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;05/01/2022;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;11/01/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;12/01/2022;;;;2;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;14/01/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;19/01/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;21/01/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;24/01/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;31/01/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;01/02/2022;;1;;;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;03/02/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;02/03/2022;;;;1;
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;08/03/2022;;;;;1
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;11/04/2022;;;;;1
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;13/04/2022;;;;;1
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;19/04/2022;;;;;1
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;02/05/2022;;;;;2
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;06/05/2022;;;;;1
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;09/05/2022;;;;;1
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;12/05/2022;;;;;3
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;16/05/2022;;;;;1
P. funciones en ONEMI, CONAF, Bomberos;Personas Servicios infraestructura crítica;18/05/2022;;;;;1
