REGION_CORTO;COMUNA;NOMBRE_ESTAB;Laboratorio;FECHA_INMUNIZACION;SUM_of_1aDOSIS;SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;Pfizer;29/06/2021;11;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;Pfizer;30/06/2021;11;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;Pfizer;01/07/2021;69;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;Pfizer;02/07/2021;41;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;Pfizer;05/07/2021;10;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;Pfizer;06/07/2021;6;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;Pfizer;07/07/2021;88;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;Pfizer;08/07/2021;78;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;Pfizer;09/07/2021;60;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;01/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;08/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;16/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;18/03/2021;8;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;19/03/2021;3;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;22/03/2021;10;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;23/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;24/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;25/03/2021;4;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;26/03/2021;8;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;29/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;30/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;31/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;05/04/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;06/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;07/04/2021;7;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;08/04/2021;3;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;09/04/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;12/04/2021;1;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;13/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;14/04/2021;2;3;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;15/04/2021;3;4;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;16/04/2021;1;3;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;19/04/2021;;8;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;20/04/2021;;3;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;21/04/2021;;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;22/04/2021;;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;23/04/2021;;6;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;26/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;27/04/2021;2;5;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;28/04/2021;2;3;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;29/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;04/05/2021;1;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;05/05/2021;;5;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;06/05/2021;;5;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;07/05/2021;2;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;10/05/2021;;3;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;11/05/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;12/05/2021;;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;13/05/2021;1;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;14/05/2021;1;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;17/05/2021;;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;20/05/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;24/05/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;25/05/2021;1;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;26/05/2021;1;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;28/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;31/05/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;01/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;02/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;04/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;07/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;09/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;10/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;11/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;15/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;17/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;22/06/2021;4;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;23/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;25/06/2021;1;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;29/06/2021;10;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;30/06/2021;25;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;01/07/2021;79;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;02/07/2021;34;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;05/07/2021;17;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;06/07/2021;14;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;07/07/2021;33;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;08/07/2021;30;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;Pfizer;09/07/2021;25;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;02/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;03/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;08/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;17/03/2021;12;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;19/03/2021;6;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;22/03/2021;7;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;23/03/2021;5;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;24/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;25/03/2021;3;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;26/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;29/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;30/03/2021;1;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;31/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;05/04/2021;1;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;13/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;14/04/2021;1;10;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;15/04/2021;1;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;16/04/2021;;5;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;19/04/2021;;4;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;20/04/2021;1;7;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;21/04/2021;;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;22/04/2021;;5;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;23/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;26/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;27/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;28/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;30/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;07/05/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;10/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;11/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;12/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;17/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;26/05/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;04/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;22/06/2021;3;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;24/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;25/06/2021;8;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;29/06/2021;6;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;30/06/2021;24;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;01/07/2021;65;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;02/07/2021;45;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;06/07/2021;17;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;07/07/2021;44;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;08/07/2021;34;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;Pfizer;09/07/2021;19;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;17/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;22/03/2021;17;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;23/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;24/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;25/03/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;29/03/2021;3;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;31/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;01/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;05/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;06/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;07/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;13/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;14/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;15/04/2021;3;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;19/04/2021;;14;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;20/04/2021;;5;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;21/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;22/04/2021;;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;26/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;27/04/2021;;3;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;28/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;29/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;03/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;04/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;10/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;11/05/2021;2;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;13/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;14/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;18/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;19/05/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;20/05/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;31/05/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;08/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;11/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;16/06/2021;;2;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;17/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;18/06/2021;1;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;22/06/2021;11;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;23/06/2021;9;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;24/06/2021;2;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;25/06/2021;14;1;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;29/06/2021;15;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;30/06/2021;19;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;01/07/2021;146;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;02/07/2021;110;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;05/07/2021;10;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;06/07/2021;9;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;07/07/2021;118;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;08/07/2021;140;;
Libertador B. O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;Pfizer;09/07/2021;65;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;14/04/2021;2;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;15/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;10/05/2021;1;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;12/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;13/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;14/05/2021;1;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;31/05/2021;1;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;07/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;11/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;25/06/2021;2;1;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;30/06/2021;1;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;02/07/2021;2;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;05/07/2021;4;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;07/07/2021;6;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;08/07/2021;6;;
Libertador B. O'Higgins;Rancagua;Clínica Isamedica;Pfizer;09/07/2021;7;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;05/04/2021;2;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;06/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;12/04/2021;2;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;13/04/2021;2;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;03/05/2021;;2;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;04/05/2021;1;1;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;07/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;10/05/2021;;1;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;11/05/2021;;2;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;02/06/2021;;1;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;23/06/2021;6;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;24/06/2021;4;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;25/06/2021;12;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;29/06/2021;4;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;30/06/2021;9;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;01/07/2021;8;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;02/07/2021;16;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;05/07/2021;12;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;06/07/2021;10;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;07/07/2021;12;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;08/07/2021;8;;
Libertador B. O'Higgins;Rancagua;Clínica de Salud Integral;Pfizer;09/07/2021;8;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;08/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;19/03/2021;20;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;22/03/2021;3;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;23/03/2021;4;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;24/03/2021;3;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;25/03/2021;9;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;29/03/2021;1;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;30/03/2021;4;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;05/04/2021;;1;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;06/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;07/04/2021;1;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;09/04/2021;4;;
Libertador B. O'Higgins;Rancagua;Hospital Clínico Fusat Rancagua;Pfizer;12/04/2021;3;;
