SUB_CRITERIO;CRITERIO;FECHA_INMUNIZACION;1aDOSIS1;2aDOSIS1;ÚnicaDOSIS;Refuerzo_DOSIS;4aDOSIS
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;05/04/2021;7761;363;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;06/04/2021;8493;348;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;07/04/2021;8040;288;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;08/04/2021;8792;504;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;09/04/2021;7672;440;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;10/04/2021;1324;37;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;11/04/2021;143;6;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;12/04/2021;5555;2680;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;13/04/2021;6616;4332;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;14/04/2021;5405;6047;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;15/04/2021;5350;6490;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;16/04/2021;4383;6099;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;17/04/2021;816;577;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;18/04/2021;123;77;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;19/04/2021;2454;32979;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;20/04/2021;2656;42193;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;21/04/2021;1654;21127;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;22/04/2021;1618;17509;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;23/04/2021;1486;15965;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;24/04/2021;121;1314;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;25/04/2021;4;104;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;26/04/2021;1143;12477;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;27/04/2021;1398;12153;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;28/04/2021;1358;12638;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;29/04/2021;909;9922;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;30/04/2021;1252;3237;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;01/05/2021;79;81;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;02/05/2021;98;77;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;03/05/2021;842;7416;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;04/05/2021;1213;8295;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;05/05/2021;893;8258;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;06/05/2021;821;8511;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;07/05/2021;931;6454;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;08/05/2021;192;640;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;09/05/2021;45;65;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;10/05/2021;848;5683;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;11/05/2021;664;7204;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;12/05/2021;849;6154;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;13/05/2021;730;4856;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;14/05/2021;894;4296;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;15/05/2021;40;44;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;16/05/2021;;28;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;17/05/2021;530;3189;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;18/05/2021;489;3435;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;19/05/2021;532;2563;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;20/05/2021;887;2373;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;21/05/2021;87;70;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;22/05/2021;43;262;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;23/05/2021;23;19;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;24/05/2021;620;2363;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;25/05/2021;620;2468;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;26/05/2021;458;1919;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;27/05/2021;364;1505;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;28/05/2021;342;1426;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;29/05/2021;149;277;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;30/05/2021;28;64;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;31/05/2021;406;1300;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;01/06/2021;347;1479;76;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;02/06/2021;420;1075;7;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;03/06/2021;244;903;83;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;04/06/2021;76;848;319;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;05/06/2021;15;189;1;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;06/06/2021;1;26;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;07/06/2021;218;979;53;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;08/06/2021;259;1145;69;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;09/06/2021;294;951;29;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;10/06/2021;441;914;15;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;11/06/2021;423;970;44;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;12/06/2021;56;114;1;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;13/06/2021;;7;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;14/06/2021;378;690;8;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;15/06/2021;345;737;7;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;16/06/2021;323;724;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;17/06/2021;204;795;9;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;18/06/2021;115;524;1;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;19/06/2021;31;79;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;20/06/2021;;11;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;21/06/2021;59;57;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;22/06/2021;180;841;3;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;23/06/2021;241;1030;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;24/06/2021;69;597;24;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;25/06/2021;95;513;7;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;26/06/2021;;152;7;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;27/06/2021;1;26;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;28/06/2021;6;32;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;29/06/2021;2;637;92;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;30/06/2021;19;473;86;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;01/07/2021;25;347;57;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;02/07/2021;45;294;32;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;03/07/2021;7;76;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;04/07/2021;7;11;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;05/07/2021;25;370;17;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;06/07/2021;51;429;28;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;07/07/2021;21;386;4;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;08/07/2021;7;412;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;09/07/2021;49;512;2;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;10/07/2021;;106;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;11/07/2021;;16;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;12/07/2021;8;487;11;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;13/07/2021;21;558;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;14/07/2021;3;431;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;15/07/2021;40;407;10;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;16/07/2021;4;8;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;17/07/2021;3;46;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;18/07/2021;;7;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;19/07/2021;14;345;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;20/07/2021;15;321;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;21/07/2021;4;361;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;22/07/2021;;219;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;23/07/2021;3;198;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;24/07/2021;;64;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;25/07/2021;;13;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;26/07/2021;1;227;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;27/07/2021;3;184;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;28/07/2021;8;111;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;29/07/2021;3;122;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;30/07/2021;4;110;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;31/07/2021;1;24;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;02/08/2021;86;180;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;03/08/2021;121;235;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;04/08/2021;19;291;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;05/08/2021;1;147;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;06/08/2021;;113;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;07/08/2021;;3;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;09/08/2021;39;156;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;10/08/2021;78;170;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;11/08/2021;3;109;;14;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;12/08/2021;1;78;;4;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;13/08/2021;;59;;12;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;14/08/2021;;10;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;15/08/2021;;8;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;16/08/2021;23;68;;32;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;17/08/2021;17;84;;35;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;18/08/2021;2;56;;76;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;19/08/2021;;38;1;131;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;20/08/2021;;39;;474;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;21/08/2021;;1;;3;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;22/08/2021;;4;;2;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;23/08/2021;13;84;;55;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;24/08/2021;2;75;;56;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;25/08/2021;14;61;;40;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;26/08/2021;;43;;45;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;27/08/2021;1;39;;42;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;28/08/2021;;4;;1;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;29/08/2021;4;1;;;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;30/08/2021;3;93;2;90;
P. funciones en empresas de servicios básicos;Personas Servicios infraestructura crítica;31/08/2021;;98;;95;
