REGION_CORTO;SEXO;EDAD_ANOS;Laboratorio;FECHA_INMUNIZACION;SUM_of_1aDOSIS;SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
" Valparaíso";Mujer;16;Sinovac;05/07/2021;1;;
" Valparaíso";Mujer;16;Sinovac;09/07/2021;1;;
" Valparaíso";Mujer;17;Pfizer;26/02/2021;1;;
" Valparaíso";Mujer;17;Pfizer;27/02/2021;6;;
" Valparaíso";Mujer;17;Pfizer;01/03/2021;1;;
" Valparaíso";Mujer;17;Pfizer;02/03/2021;3;;
" Valparaíso";Mujer;17;Pfizer;03/03/2021;3;;
" Valparaíso";Mujer;17;Pfizer;04/03/2021;1;;
" Valparaíso";Mujer;17;Pfizer;08/03/2021;1;;
" Valparaíso";Mujer;17;Pfizer;09/03/2021;3;;
" Valparaíso";Mujer;17;Pfizer;10/03/2021;4;;
" Valparaíso";Mujer;17;Pfizer;11/03/2021;2;;
" Valparaíso";Mujer;17;Pfizer;12/03/2021;1;;
" Valparaíso";Mujer;17;Pfizer;15/03/2021;2;;
" Valparaíso";Mujer;17;Pfizer;16/03/2021;2;;
" Valparaíso";Mujer;17;Pfizer;17/03/2021;4;;
" Valparaíso";Mujer;17;Pfizer;18/03/2021;15;;
" Valparaíso";Mujer;17;Pfizer;19/03/2021;26;6;
" Valparaíso";Mujer;17;Pfizer;22/03/2021;107;;
" Valparaíso";Mujer;17;Pfizer;23/03/2021;113;2;
" Valparaíso";Mujer;17;Pfizer;24/03/2021;41;2;
" Valparaíso";Mujer;17;Pfizer;25/03/2021;21;;
" Valparaíso";Mujer;17;Pfizer;26/03/2021;11;;
" Valparaíso";Mujer;17;Pfizer;29/03/2021;17;;
" Valparaíso";Mujer;17;Pfizer;30/03/2021;22;1;
" Valparaíso";Mujer;17;Pfizer;31/03/2021;7;2;
" Valparaíso";Mujer;17;Pfizer;01/04/2021;7;;
" Valparaíso";Mujer;17;Pfizer;05/04/2021;18;4;
" Valparaíso";Mujer;17;Pfizer;06/04/2021;15;2;
" Valparaíso";Mujer;17;Pfizer;07/04/2021;7;4;
" Valparaíso";Mujer;17;Pfizer;08/04/2021;9;1;
" Valparaíso";Mujer;17;Pfizer;09/04/2021;13;2;
" Valparaíso";Mujer;17;Pfizer;12/04/2021;12;3;
" Valparaíso";Mujer;17;Pfizer;13/04/2021;16;2;
" Valparaíso";Mujer;17;Pfizer;14/04/2021;12;6;
" Valparaíso";Mujer;17;Pfizer;15/04/2021;11;10;
" Valparaíso";Mujer;17;Pfizer;16/04/2021;16;26;
" Valparaíso";Mujer;17;Pfizer;19/04/2021;10;90;
" Valparaíso";Mujer;17;Pfizer;20/04/2021;8;102;
" Valparaíso";Mujer;17;Pfizer;21/04/2021;11;40;
" Valparaíso";Mujer;17;Pfizer;22/04/2021;7;21;
" Valparaíso";Mujer;17;Pfizer;23/04/2021;6;12;
" Valparaíso";Mujer;17;Pfizer;26/04/2021;5;23;
" Valparaíso";Mujer;17;Pfizer;27/04/2021;7;25;
" Valparaíso";Mujer;17;Pfizer;28/04/2021;9;9;
" Valparaíso";Mujer;17;Pfizer;29/04/2021;8;12;
" Valparaíso";Mujer;17;Pfizer;30/04/2021;2;2;
" Valparaíso";Mujer;17;Pfizer;03/05/2021;;12;
" Valparaíso";Mujer;17;Pfizer;04/05/2021;2;12;
" Valparaíso";Mujer;17;Pfizer;05/05/2021;3;8;
" Valparaíso";Mujer;17;Pfizer;06/05/2021;5;12;
" Valparaíso";Mujer;17;Pfizer;07/05/2021;8;14;
" Valparaíso";Mujer;17;Pfizer;08/05/2021;1;;
" Valparaíso";Mujer;17;Pfizer;10/05/2021;3;11;
" Valparaíso";Mujer;17;Pfizer;11/05/2021;8;15;
" Valparaíso";Mujer;17;Pfizer;12/05/2021;1;17;
" Valparaíso";Mujer;17;Pfizer;13/05/2021;2;11;
" Valparaíso";Mujer;17;Pfizer;14/05/2021;7;11;
" Valparaíso";Mujer;17;Pfizer;17/05/2021;5;12;
" Valparaíso";Mujer;17;Pfizer;18/05/2021;11;7;
" Valparaíso";Mujer;17;Pfizer;19/05/2021;9;10;
" Valparaíso";Mujer;17;Pfizer;20/05/2021;3;7;
" Valparaíso";Mujer;17;Pfizer;22/05/2021;2;;
" Valparaíso";Mujer;17;Pfizer;24/05/2021;10;11;
" Valparaíso";Mujer;17;Pfizer;25/05/2021;16;15;
" Valparaíso";Mujer;17;Pfizer;26/05/2021;15;9;
" Valparaíso";Mujer;17;Pfizer;27/05/2021;15;4;
" Valparaíso";Mujer;17;Pfizer;28/05/2021;7;3;
" Valparaíso";Mujer;17;Pfizer;29/05/2021;5;2;
" Valparaíso";Mujer;17;Pfizer;31/05/2021;12;4;
" Valparaíso";Mujer;17;Pfizer;01/06/2021;22;3;
" Valparaíso";Mujer;17;Pfizer;02/06/2021;11;4;
" Valparaíso";Mujer;17;Pfizer;03/06/2021;5;2;
" Valparaíso";Mujer;17;Pfizer;04/06/2021;5;5;
" Valparaíso";Mujer;17;Pfizer;05/06/2021;;1;
" Valparaíso";Mujer;17;Pfizer;07/06/2021;5;8;
" Valparaíso";Mujer;17;Pfizer;08/06/2021;12;6;
" Valparaíso";Mujer;17;Pfizer;09/06/2021;15;1;
" Valparaíso";Mujer;17;Pfizer;10/06/2021;2;4;
" Valparaíso";Mujer;17;Pfizer;11/06/2021;12;7;
" Valparaíso";Mujer;17;Pfizer;14/06/2021;5;4;
" Valparaíso";Mujer;17;Pfizer;15/06/2021;7;12;
" Valparaíso";Mujer;17;Pfizer;16/06/2021;5;7;
" Valparaíso";Mujer;17;Pfizer;17/06/2021;3;5;
" Valparaíso";Mujer;17;Pfizer;18/06/2021;5;2;
" Valparaíso";Mujer;17;Pfizer;19/06/2021;1;1;
" Valparaíso";Mujer;17;Pfizer;22/06/2021;34;17;
" Valparaíso";Mujer;17;Pfizer;23/06/2021;31;10;
" Valparaíso";Mujer;17;Pfizer;24/06/2021;51;13;
" Valparaíso";Mujer;17;Pfizer;25/06/2021;51;9;
" Valparaíso";Mujer;17;Pfizer;26/06/2021;7;5;
" Valparaíso";Mujer;17;Pfizer;27/06/2021;1;;
" Valparaíso";Mujer;17;Pfizer;28/06/2021;2;;
" Valparaíso";Mujer;17;Pfizer;29/06/2021;66;22;
" Valparaíso";Mujer;17;Pfizer;30/06/2021;123;17;
" Valparaíso";Mujer;17;Pfizer;01/07/2021;2803;14;
" Valparaíso";Mujer;17;Pfizer;02/07/2021;1917;6;
" Valparaíso";Mujer;17;Pfizer;03/07/2021;199;2;
" Valparaíso";Mujer;17;Pfizer;04/07/2021;4;;
" Valparaíso";Mujer;17;Pfizer;05/07/2021;405;9;
" Valparaíso";Mujer;17;Pfizer;06/07/2021;239;10;
" Valparaíso";Mujer;17;Pfizer;07/07/2021;582;16;
" Valparaíso";Mujer;17;Pfizer;08/07/2021;444;5;
" Valparaíso";Mujer;17;Pfizer;09/07/2021;387;6;
" Valparaíso";Mujer;17;Sinovac;03/05/2021;1;;
" Valparaíso";Mujer;17;Sinovac;05/05/2021;1;;
" Valparaíso";Mujer;17;Sinovac;06/05/2021;1;;
" Valparaíso";Mujer;17;Sinovac;18/05/2021;1;;
" Valparaíso";Mujer;17;Sinovac;19/05/2021;2;;
" Valparaíso";Mujer;17;Sinovac;26/05/2021;2;;
" Valparaíso";Mujer;17;Sinovac;31/05/2021;;1;
" Valparaíso";Mujer;17;Sinovac;01/06/2021;;1;
" Valparaíso";Mujer;17;Sinovac;02/06/2021;1;;
" Valparaíso";Mujer;17;Sinovac;04/06/2021;1;;
" Valparaíso";Mujer;17;Sinovac;10/06/2021;2;1;
" Valparaíso";Mujer;17;Sinovac;11/06/2021;1;;
" Valparaíso";Mujer;17;Sinovac;15/06/2021;;1;
" Valparaíso";Mujer;17;Sinovac;16/06/2021;;1;
" Valparaíso";Mujer;17;Sinovac;22/06/2021;1;;
" Valparaíso";Mujer;17;Sinovac;25/06/2021;1;;
" Valparaíso";Mujer;17;Sinovac;29/06/2021;1;1;
" Valparaíso";Mujer;17;Sinovac;01/07/2021;1;2;
" Valparaíso";Mujer;17;Sinovac;02/07/2021;2;2;
" Valparaíso";Mujer;17;Sinovac;07/07/2021;1;;
" Valparaíso";Mujer;17;Sinovac;09/07/2021;;1;
" Ñuble";Hombre;12;Pfizer;22/06/2021;16;;
" Ñuble";Hombre;12;Pfizer;23/06/2021;19;;
" Ñuble";Hombre;12;Pfizer;24/06/2021;20;;
" Ñuble";Hombre;12;Pfizer;25/06/2021;22;;
" Ñuble";Hombre;12;Pfizer;26/06/2021;12;;
" Ñuble";Hombre;12;Pfizer;27/06/2021;2;;
" Ñuble";Hombre;12;Pfizer;28/06/2021;5;;
" Ñuble";Hombre;12;Pfizer;29/06/2021;18;;
" Ñuble";Hombre;12;Pfizer;30/06/2021;26;;
" Ñuble";Hombre;12;Pfizer;01/07/2021;17;;
" Ñuble";Hombre;12;Pfizer;02/07/2021;34;;
" Ñuble";Hombre;12;Pfizer;03/07/2021;13;;
" Ñuble";Hombre;12;Pfizer;04/07/2021;2;;
" Ñuble";Hombre;12;Pfizer;05/07/2021;15;;
" Ñuble";Hombre;12;Pfizer;06/07/2021;24;;
" Ñuble";Hombre;12;Pfizer;07/07/2021;33;;
" Ñuble";Hombre;12;Pfizer;08/07/2021;35;;
" Ñuble";Hombre;12;Pfizer;09/07/2021;45;;
" Ñuble";Hombre;13;Pfizer;21/06/2021;1;;
" Ñuble";Hombre;13;Pfizer;22/06/2021;22;;
" Ñuble";Hombre;13;Pfizer;23/06/2021;25;;
" Ñuble";Hombre;13;Pfizer;24/06/2021;22;;
" Ñuble";Hombre;13;Pfizer;25/06/2021;27;;
" Ñuble";Hombre;13;Pfizer;26/06/2021;12;;
" Ñuble";Hombre;13;Pfizer;27/06/2021;2;;
" Ñuble";Hombre;13;Pfizer;28/06/2021;2;;
" Ñuble";Hombre;13;Pfizer;29/06/2021;30;;
" Ñuble";Hombre;13;Pfizer;30/06/2021;24;;
" Ñuble";Hombre;13;Pfizer;01/07/2021;24;;
" Ñuble";Hombre;13;Pfizer;02/07/2021;31;;
" Ñuble";Hombre;13;Pfizer;03/07/2021;9;;
" Ñuble";Hombre;13;Pfizer;05/07/2021;23;;
" Ñuble";Hombre;13;Pfizer;06/07/2021;34;;
" Ñuble";Hombre;13;Pfizer;07/07/2021;46;;
" Ñuble";Hombre;13;Pfizer;08/07/2021;36;;
" Ñuble";Hombre;13;Pfizer;09/07/2021;44;;
" Ñuble";Hombre;14;Pfizer;22/06/2021;21;;
" Ñuble";Hombre;14;Pfizer;23/06/2021;23;;
" Ñuble";Hombre;14;Pfizer;24/06/2021;27;;
" Ñuble";Hombre;14;Pfizer;25/06/2021;41;;
" Ñuble";Hombre;14;Pfizer;26/06/2021;12;;
" Ñuble";Hombre;14;Pfizer;27/06/2021;2;;
" Ñuble";Hombre;14;Pfizer;28/06/2021;2;;
" Ñuble";Hombre;14;Pfizer;29/06/2021;32;;
" Ñuble";Hombre;14;Pfizer;30/06/2021;38;;
" Ñuble";Hombre;14;Pfizer;01/07/2021;26;;
" Ñuble";Hombre;14;Pfizer;02/07/2021;39;;
" Ñuble";Hombre;14;Pfizer;03/07/2021;20;;
" Ñuble";Hombre;14;Pfizer;05/07/2021;28;;
" Ñuble";Hombre;14;Pfizer;06/07/2021;47;;
" Ñuble";Hombre;14;Pfizer;07/07/2021;45;;
" Ñuble";Hombre;14;Pfizer;08/07/2021;46;;
" Ñuble";Hombre;14;Pfizer;09/07/2021;85;;
" Ñuble";Hombre;15;Pfizer;22/06/2021;22;;
" Ñuble";Hombre;15;Pfizer;23/06/2021;38;;
" Ñuble";Hombre;15;Pfizer;24/06/2021;26;;
" Ñuble";Hombre;15;Pfizer;25/06/2021;44;;
" Ñuble";Hombre;15;Pfizer;26/06/2021;7;;
" Ñuble";Hombre;15;Pfizer;27/06/2021;2;;
" Ñuble";Hombre;15;Pfizer;28/06/2021;6;;
" Ñuble";Hombre;15;Pfizer;29/06/2021;36;;
" Ñuble";Hombre;15;Pfizer;30/06/2021;30;;
" Ñuble";Hombre;15;Pfizer;01/07/2021;29;;
" Ñuble";Hombre;15;Pfizer;02/07/2021;41;;
" Ñuble";Hombre;15;Pfizer;03/07/2021;20;;
" Ñuble";Hombre;15;Pfizer;04/07/2021;2;;
" Ñuble";Hombre;15;Pfizer;05/07/2021;37;;
" Ñuble";Hombre;15;Pfizer;06/07/2021;33;;
" Ñuble";Hombre;15;Pfizer;07/07/2021;59;;
" Ñuble";Hombre;15;Pfizer;08/07/2021;66;;
" Ñuble";Hombre;15;Pfizer;09/07/2021;89;;
" Ñuble";Hombre;16;Pfizer;09/03/2021;1;;
" Ñuble";Hombre;16;Pfizer;10/03/2021;1;;
" Ñuble";Hombre;16;Pfizer;15/03/2021;2;;
" Ñuble";Hombre;16;Pfizer;17/03/2021;4;;
" Ñuble";Hombre;16;Pfizer;18/03/2021;4;;
" Ñuble";Hombre;16;Pfizer;19/03/2021;5;;
" Ñuble";Hombre;16;Pfizer;22/03/2021;37;;
" Ñuble";Hombre;16;Pfizer;23/03/2021;13;;
" Ñuble";Hombre;16;Pfizer;24/03/2021;8;;
" Ñuble";Hombre;16;Pfizer;25/03/2021;6;;
" Ñuble";Hombre;16;Pfizer;26/03/2021;4;;
" Ñuble";Hombre;16;Pfizer;29/03/2021;3;;
" Ñuble";Hombre;16;Pfizer;30/03/2021;5;;
" Ñuble";Hombre;16;Pfizer;31/03/2021;4;;
" Ñuble";Hombre;16;Pfizer;01/04/2021;7;;
" Ñuble";Hombre;16;Pfizer;05/04/2021;7;;
" Ñuble";Hombre;16;Pfizer;06/04/2021;9;;
" Ñuble";Hombre;16;Pfizer;07/04/2021;8;;
" Ñuble";Hombre;16;Pfizer;08/04/2021;3;1;
" Ñuble";Hombre;16;Pfizer;09/04/2021;4;;
" Ñuble";Hombre;16;Pfizer;12/04/2021;3;2;
" Ñuble";Hombre;16;Pfizer;13/04/2021;3;1;
" Ñuble";Hombre;16;Pfizer;14/04/2021;1;4;
" Ñuble";Hombre;16;Pfizer;15/04/2021;2;4;
" Ñuble";Hombre;16;Pfizer;16/04/2021;3;5;
" Ñuble";Hombre;16;Pfizer;19/04/2021;;33;
" Ñuble";Hombre;16;Pfizer;20/04/2021;;13;
" Ñuble";Hombre;16;Pfizer;21/04/2021;;8;
" Ñuble";Hombre;16;Pfizer;22/04/2021;;9;
" Ñuble";Hombre;16;Pfizer;23/04/2021;1;4;
" Ñuble";Hombre;16;Pfizer;26/04/2021;;5;
" Ñuble";Hombre;16;Pfizer;27/04/2021;1;3;
" Ñuble";Hombre;16;Pfizer;28/04/2021;;4;
" Ñuble";Hombre;16;Pfizer;29/04/2021;;7;
" Ñuble";Hombre;16;Pfizer;30/04/2021;2;;
" Ñuble";Hombre;16;Pfizer;03/05/2021;;3;
" Ñuble";Hombre;16;Pfizer;04/05/2021;1;10;
" Ñuble";Hombre;16;Pfizer;05/05/2021;;6;
" Ñuble";Hombre;16;Pfizer;06/05/2021;;3;
" Ñuble";Hombre;16;Pfizer;07/05/2021;1;4;
" Ñuble";Hombre;16;Pfizer;08/05/2021;1;;
" Ñuble";Hombre;16;Pfizer;10/05/2021;1;4;
" Ñuble";Hombre;16;Pfizer;11/05/2021;1;1;
" Ñuble";Hombre;16;Pfizer;12/05/2021;1;4;
" Ñuble";Hombre;16;Pfizer;13/05/2021;;3;
" Ñuble";Hombre;16;Pfizer;14/05/2021;2;2;
" Ñuble";Hombre;16;Pfizer;17/05/2021;1;1;
" Ñuble";Hombre;16;Pfizer;18/05/2021;36;1;
" Ñuble";Hombre;16;Pfizer;19/05/2021;185;;
" Ñuble";Hombre;16;Pfizer;20/05/2021;281;1;
" Ñuble";Hombre;16;Pfizer;21/05/2021;4;;
" Ñuble";Hombre;16;Pfizer;22/05/2021;2;;
" Ñuble";Hombre;16;Pfizer;24/05/2021;10;;
" Ñuble";Hombre;16;Pfizer;25/05/2021;11;1;
" Ñuble";Hombre;16;Pfizer;26/05/2021;3;;
" Ñuble";Hombre;16;Pfizer;27/05/2021;8;1;
" Ñuble";Hombre;16;Pfizer;28/05/2021;17;1;
" Ñuble";Hombre;16;Pfizer;29/05/2021;4;;
" Ñuble";Hombre;16;Pfizer;31/05/2021;3;1;
" Ñuble";Hombre;16;Pfizer;01/06/2021;10;1;
" Ñuble";Hombre;16;Pfizer;02/06/2021;2;;
" Ñuble";Hombre;16;Pfizer;03/06/2021;2;;
" Ñuble";Hombre;16;Pfizer;04/06/2021;7;1;
" Ñuble";Hombre;16;Pfizer;07/06/2021;5;1;
" Ñuble";Hombre;16;Pfizer;08/06/2021;2;1;
" Ñuble";Hombre;16;Pfizer;09/06/2021;2;2;
" Ñuble";Hombre;16;Pfizer;10/06/2021;2;;
" Ñuble";Hombre;16;Pfizer;11/06/2021;3;1;
" Ñuble";Hombre;16;Pfizer;14/06/2021;3;7;
" Ñuble";Hombre;16;Pfizer;15/06/2021;4;34;
" Ñuble";Hombre;16;Pfizer;16/06/2021;3;137;
" Ñuble";Hombre;16;Pfizer;17/06/2021;5;269;
" Ñuble";Hombre;16;Pfizer;18/06/2021;14;32;
" Ñuble";Hombre;16;Pfizer;19/06/2021;2;3;
" Ñuble";Hombre;16;Pfizer;21/06/2021;;3;
" Ñuble";Hombre;16;Pfizer;22/06/2021;16;27;
" Ñuble";Hombre;16;Pfizer;23/06/2021;28;10;
" Ñuble";Hombre;16;Pfizer;24/06/2021;27;9;
" Ñuble";Hombre;16;Pfizer;25/06/2021;22;13;
" Ñuble";Hombre;16;Pfizer;26/06/2021;5;4;
" Ñuble";Hombre;16;Pfizer;27/06/2021;1;1;
" Ñuble";Hombre;16;Pfizer;28/06/2021;2;;
" Ñuble";Hombre;16;Pfizer;29/06/2021;27;11;
" Ñuble";Hombre;16;Pfizer;30/06/2021;24;5;
" Ñuble";Hombre;16;Pfizer;01/07/2021;33;8;
" Ñuble";Hombre;16;Pfizer;02/07/2021;51;6;
" Ñuble";Hombre;16;Pfizer;03/07/2021;8;1;
" Ñuble";Hombre;16;Pfizer;04/07/2021;1;;
" Ñuble";Hombre;16;Pfizer;05/07/2021;66;6;
" Ñuble";Hombre;16;Pfizer;06/07/2021;81;1;
" Ñuble";Hombre;16;Pfizer;07/07/2021;295;3;
" Ñuble";Hombre;16;Pfizer;08/07/2021;273;;
" Ñuble";Hombre;16;Pfizer;09/07/2021;180;5;
" Ñuble";Hombre;17;Pfizer;02/03/2021;1;;
" Ñuble";Hombre;17;Pfizer;05/03/2021;1;;
" Ñuble";Hombre;17;Pfizer;08/03/2021;1;;
" Ñuble";Hombre;17;Pfizer;10/03/2021;1;;
" Ñuble";Hombre;17;Pfizer;16/03/2021;3;;
" Ñuble";Hombre;17;Pfizer;17/03/2021;2;;
" Ñuble";Hombre;17;Pfizer;18/03/2021;7;;
" Ñuble";Hombre;17;Pfizer;19/03/2021;9;;
" Ñuble";Hombre;17;Pfizer;22/03/2021;40;;
" Ñuble";Hombre;17;Pfizer;23/03/2021;28;;
" Ñuble";Hombre;17;Pfizer;24/03/2021;10;;
" Ñuble";Hombre;17;Pfizer;25/03/2021;9;;
" Ñuble";Hombre;17;Pfizer;26/03/2021;3;;
" Ñuble";Hombre;17;Pfizer;29/03/2021;10;;
" Ñuble";Hombre;17;Pfizer;30/03/2021;2;1;
" Ñuble";Hombre;17;Pfizer;31/03/2021;7;;
" Ñuble";Hombre;17;Pfizer;01/04/2021;6;;
" Ñuble";Hombre;17;Pfizer;05/04/2021;6;2;
" Ñuble";Hombre;17;Pfizer;06/04/2021;4;;
" Ñuble";Hombre;17;Pfizer;07/04/2021;6;1;
" Ñuble";Hombre;17;Pfizer;08/04/2021;5;;
" Ñuble";Hombre;17;Pfizer;09/04/2021;9;;
" Ñuble";Hombre;17;Pfizer;10/04/2021;2;;
" Ñuble";Hombre;17;Pfizer;13/04/2021;;3;
" Ñuble";Hombre;17;Pfizer;14/04/2021;;2;
" Ñuble";Hombre;17;Pfizer;15/04/2021;;9;
" Ñuble";Hombre;17;Pfizer;16/04/2021;12;11;
" Ñuble";Hombre;17;Pfizer;17/04/2021;1;;
" Ñuble";Hombre;17;Pfizer;19/04/2021;;34;
" Ñuble";Hombre;17;Pfizer;20/04/2021;;27;
" Ñuble";Hombre;17;Pfizer;21/04/2021;1;7;
" Ñuble";Hombre;17;Pfizer;22/04/2021;1;9;
" Ñuble";Hombre;17;Pfizer;23/04/2021;;4;
" Ñuble";Hombre;17;Pfizer;26/04/2021;1;12;
" Ñuble";Hombre;17;Pfizer;27/04/2021;1;1;
" Ñuble";Hombre;17;Pfizer;28/04/2021;;8;
" Ñuble";Hombre;17;Pfizer;29/04/2021;;6;
" Ñuble";Hombre;17;Pfizer;30/04/2021;2;;
" Ñuble";Hombre;17;Pfizer;03/05/2021;;3;
" Ñuble";Hombre;17;Pfizer;04/05/2021;1;7;
" Ñuble";Hombre;17;Pfizer;05/05/2021;1;3;
" Ñuble";Hombre;17;Pfizer;06/05/2021;;5;
" Ñuble";Hombre;17;Pfizer;07/05/2021;1;9;
" Ñuble";Hombre;17;Pfizer;10/05/2021;4;3;
" Ñuble";Hombre;17;Pfizer;11/05/2021;;2;
" Ñuble";Hombre;17;Pfizer;12/05/2021;;1;
" Ñuble";Hombre;17;Pfizer;13/05/2021;1;2;
" Ñuble";Hombre;17;Pfizer;14/05/2021;3;7;
" Ñuble";Hombre;17;Pfizer;15/05/2021;;1;
" Ñuble";Hombre;17;Pfizer;17/05/2021;1;1;
" Ñuble";Hombre;17;Pfizer;18/05/2021;54;;
" Ñuble";Hombre;17;Pfizer;19/05/2021;202;2;
" Ñuble";Hombre;17;Pfizer;20/05/2021;277;;
" Ñuble";Hombre;17;Pfizer;21/05/2021;5;;
" Ñuble";Hombre;17;Pfizer;22/05/2021;2;;
" Ñuble";Hombre;17;Pfizer;24/05/2021;4;;
" Ñuble";Hombre;17;Pfizer;25/05/2021;9;1;
" Ñuble";Hombre;17;Pfizer;26/05/2021;3;3;
" Ñuble";Hombre;17;Pfizer;27/05/2021;10;;
" Ñuble";Hombre;17;Pfizer;28/05/2021;9;;
" Ñuble";Hombre;17;Pfizer;29/05/2021;1;;
" Ñuble";Hombre;17;Pfizer;31/05/2021;6;1;
" Ñuble";Hombre;17;Pfizer;01/06/2021;7;1;
" Ñuble";Hombre;17;Pfizer;02/06/2021;6;;
" Ñuble";Hombre;17;Pfizer;03/06/2021;3;;
" Ñuble";Hombre;17;Pfizer;04/06/2021;7;1;
" Ñuble";Hombre;17;Pfizer;07/06/2021;2;4;
" Ñuble";Hombre;17;Pfizer;08/06/2021;5;1;
" Ñuble";Hombre;17;Pfizer;09/06/2021;3;;
" Ñuble";Hombre;17;Pfizer;10/06/2021;6;1;
" Ñuble";Hombre;17;Pfizer;11/06/2021;2;1;
" Ñuble";Hombre;17;Pfizer;14/06/2021;2;5;
" Ñuble";Hombre;17;Pfizer;15/06/2021;8;61;
" Ñuble";Hombre;17;Pfizer;16/06/2021;8;166;
" Ñuble";Hombre;17;Pfizer;17/06/2021;5;234;
" Ñuble";Hombre;17;Pfizer;18/06/2021;15;34;
" Ñuble";Hombre;17;Pfizer;19/06/2021;5;4;
" Ñuble";Hombre;17;Pfizer;22/06/2021;19;27;
" Ñuble";Hombre;17;Pfizer;23/06/2021;28;13;
" Ñuble";Hombre;17;Pfizer;24/06/2021;29;13;
" Ñuble";Hombre;17;Pfizer;25/06/2021;25;8;
" Ñuble";Hombre;17;Pfizer;26/06/2021;11;4;
" Ñuble";Hombre;17;Pfizer;28/06/2021;2;;
" Ñuble";Hombre;17;Pfizer;29/06/2021;72;12;
" Ñuble";Hombre;17;Pfizer;30/06/2021;90;9;
" Ñuble";Hombre;17;Pfizer;01/07/2021;429;3;
" Ñuble";Hombre;17;Pfizer;02/07/2021;277;7;
" Ñuble";Hombre;17;Pfizer;03/07/2021;28;;
" Ñuble";Hombre;17;Pfizer;04/07/2021;5;1;
" Ñuble";Hombre;17;Pfizer;05/07/2021;98;5;
" Ñuble";Hombre;17;Pfizer;06/07/2021;62;3;
" Ñuble";Hombre;17;Pfizer;07/07/2021;100;5;
" Ñuble";Hombre;17;Pfizer;08/07/2021;83;8;
" Ñuble";Hombre;17;Pfizer;09/07/2021;89;;
" Ñuble";Mujer;12;Pfizer;21/06/2021;1;;
" Ñuble";Mujer;12;Pfizer;22/06/2021;12;;
" Ñuble";Mujer;12;Pfizer;23/06/2021;19;;
" Ñuble";Mujer;12;Pfizer;24/06/2021;17;;
" Ñuble";Mujer;12;Pfizer;25/06/2021;22;;
" Ñuble";Mujer;12;Pfizer;26/06/2021;6;;
" Ñuble";Mujer;12;Pfizer;28/06/2021;2;;
" Ñuble";Mujer;12;Pfizer;29/06/2021;26;;
" Ñuble";Mujer;12;Pfizer;30/06/2021;21;;
" Ñuble";Mujer;12;Pfizer;01/07/2021;26;;
" Ñuble";Mujer;12;Pfizer;02/07/2021;28;;
" Ñuble";Mujer;12;Pfizer;03/07/2021;15;;
" Ñuble";Mujer;12;Pfizer;05/07/2021;28;;
" Ñuble";Mujer;12;Pfizer;06/07/2021;27;;
" Ñuble";Mujer;12;Pfizer;07/07/2021;45;;
" Ñuble";Mujer;12;Pfizer;08/07/2021;43;;
" Ñuble";Mujer;12;Pfizer;09/07/2021;55;;
" Ñuble";Mujer;13;Pfizer;21/06/2021;1;;
" Ñuble";Mujer;13;Pfizer;22/06/2021;11;;
" Ñuble";Mujer;13;Pfizer;23/06/2021;24;;
" Ñuble";Mujer;13;Pfizer;24/06/2021;15;;
" Ñuble";Mujer;13;Pfizer;25/06/2021;21;;
" Ñuble";Mujer;13;Pfizer;26/06/2021;11;;
" Ñuble";Mujer;13;Pfizer;27/06/2021;2;;
" Ñuble";Mujer;13;Pfizer;28/06/2021;5;;
" Ñuble";Mujer;13;Pfizer;29/06/2021;18;;
" Ñuble";Mujer;13;Pfizer;30/06/2021;20;;
" Ñuble";Mujer;13;Pfizer;01/07/2021;25;;
" Ñuble";Mujer;13;Pfizer;02/07/2021;26;;
" Ñuble";Mujer;13;Pfizer;03/07/2021;12;;
" Ñuble";Mujer;13;Pfizer;04/07/2021;3;;
" Ñuble";Mujer;13;Pfizer;05/07/2021;26;;
" Ñuble";Mujer;13;Pfizer;06/07/2021;30;;
" Ñuble";Mujer;13;Pfizer;07/07/2021;36;;
" Ñuble";Mujer;13;Pfizer;08/07/2021;48;;
" Ñuble";Mujer;13;Pfizer;09/07/2021;58;;
" Ñuble";Mujer;14;Pfizer;22/06/2021;19;;
" Ñuble";Mujer;14;Pfizer;23/06/2021;29;;
" Ñuble";Mujer;14;Pfizer;24/06/2021;30;;
" Ñuble";Mujer;14;Pfizer;25/06/2021;35;;
" Ñuble";Mujer;14;Pfizer;26/06/2021;6;;
" Ñuble";Mujer;14;Pfizer;28/06/2021;6;;
" Ñuble";Mujer;14;Pfizer;29/06/2021;37;;
" Ñuble";Mujer;14;Pfizer;30/06/2021;34;;
" Ñuble";Mujer;14;Pfizer;01/07/2021;36;;
" Ñuble";Mujer;14;Pfizer;02/07/2021;37;;
" Ñuble";Mujer;14;Pfizer;03/07/2021;13;;
" Ñuble";Mujer;14;Pfizer;05/07/2021;33;;
" Ñuble";Mujer;14;Pfizer;06/07/2021;36;;
" Ñuble";Mujer;14;Pfizer;07/07/2021;40;;
" Ñuble";Mujer;14;Pfizer;08/07/2021;69;;
" Ñuble";Mujer;14;Pfizer;09/07/2021;84;;
" Ñuble";Mujer;14;Sinovac;22/06/2021;1;;
" Ñuble";Mujer;15;Pfizer;26/04/2021;1;;
" Ñuble";Mujer;15;Pfizer;24/05/2021;;1;
" Ñuble";Mujer;15;Pfizer;22/06/2021;25;;
